日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200122,2,2,0,0,2,2,0,0,0,0,0,0
20200123,3,1,0,0,3,1,0,0,0,0,0,0
20200124,12,9,0,0,12,9,0,0,0,0,0,0
20200125,19,7,0,0,19,7,0,0,0,0,0,0
20200126,22,3,0,0,22,3,0,0,0,0,0,0
20200127,27,5,0,0,27,5,0,0,0,0,0,0
20200128,36,9,0,0,36,9,0,0,0,0,0,0
20200129,39,3,1,1,38,2,0,0,0,0,0,0
20200130,45,6,1,0,44,6,0,0,0,0,0,0
20200131,60,15,1,0,59,15,0,0,0,0,0,0
20200201,64,4,1,0,63,4,0,0,0,0,0,0
20200202,70,6,1,0,69,6,0,0,0,0,0,0
20200203,77,7,1,0,76,7,0,0,0,0,0,0
20200204,81,4,2,1,79,3,0,0,0,0,0,0
20200205,89,8,4,2,85,6,0,0,0,0,0,0
20200206,94,5,5,1,89,4,0,0,0,0,0,0
20200207,99,5,7,2,92,3,0,0,0,0,0,0
20200208,106,7,12,5,94,2,0,0,0,0,0,0
20200209,108,2,12,0,96,2,0,0,0,0,0,0
20200210,108,0,17,5,91,-5,0,0,0,0,0,0
20200211,111,3,18,1,93,2,0,0,0,0,0,0
20200212,116,5,20,2,95,2,1,1,0,0,0,0
20200213,117,1,22,2,94,-1,1,0,0,0,0,0
20200214,119,2,29,7,89,-5,1,0,0,0,0,0
20200215,120,1,32,3,87,-2,1,0,0,0,0,0
20200216,121,1,41,9,79,-8,1,0,0,0,0,0
20200217,121,0,43,2,77,-2,1,0,0,0,0,0
20200218,121,0,55,12,65,-12,1,0,0,0,0,0
20200219,121,0,58,3,62,-3,1,0,0,0,0,0
20200220,121,0,61,3,59,-3,1,0,0,0,0,0
20200221,121,0,66,5,54,-5,1,0,0,0,0,0
20200222,121,0,68,2,52,-2,1,0,0,0,0,0
20200223,121,0,73,5,47,-5,1,0,0,0,0,0
20200224,121,0,83,10,37,-10,1,0,0,0,0,0
20200225,121,0,88,5,32,-5,1,0,0,0,0,0
20200226,121,0,92,4,28,-4,1,0,0,0,0,0
20200227,121,0,93,1,27,-1,1,0,0,0,0,0
20200228,121,0,95,2,25,-2,1,0,0,0,0,0
20200229,122,1,101,6,20,-5,1,0,0,0,0,0
20200301,122,0,103,2,18,-2,1,0,0,0,0,0
20200302,125,3,103,0,21,3,1,0,0,0,0,0
20200303,125,0,106,3,18,-3,1,0,0,0,0,0
20200304,125,0,106,0,18,0,1,0,0,0,0,0
20200305,125,0,106,0,18,0,1,0,0,0,0,0
20200306,125,0,106,0,18,0,1,0,0,0,0,0
20200307,125,0,108,2,16,-2,1,0,0,0,0,0
20200308,125,0,109,1,15,-1,1,0,0,0,0,0
20200309,125,0,110,1,14,-1,1,0,0,0,0,0
20200310,125,0,111,1,13,-1,1,0,0,0,0,0
20200311,125,0,111,0,13,0,1,0,0,0,0,0
20200312,125,0,112,1,12,-1,1,0,0,0,0,0
20200313,125,0,113,1,11,-1,1,0,0,0,0,0
20200314,125,0,113,0,11,0,1,0,0,0,0,0
20200315,125,0,114,1,10,-1,1,0,0,0,0,0
20200316,125,0,119,5,5,-5,1,0,0,0,0,0
20200317,125,0,122,3,2,-3,1,0,0,0,0,0
20200318,125,0,122,0,2,0,1,0,0,0,0,0
20200319,126,1,122,0,2,0,2,1,0,0,0,0
20200320,126,0,122,0,2,0,2,0,0,0,0,0
20200321,126,0,122,0,2,0,2,0,0,0,0,0
20200322,127,1,124,2,1,-1,2,0,0,0,0,0
20200323,127,0,124,0,1,0,2,0,0,0,0,0
20200324,127,0,124,0,1,0,2,0,0,0,0,0
20200325,127,0,124,0,1,0,2,0,0,0,0,0
20200326,128,1,124,0,2,1,2,0,0,0,0,0
20200327,131,3,124,0,5,3,2,0,0,0,0,0
20200328,134,3,124,0,8,3,2,0,0,0,0,0
20200329,136,2,124,0,10,2,2,0,0,0,0,0
20200330,139,3,124,0,13,3,2,0,0,0,0,0
20200331,140,1,124,0,14,1,2,0,0,0,0,0
20200401,140,0,124,0,14,0,2,0,0,0,0,0
20200402,141,1,124,0,15,1,2,0,0,0,0,0
20200403,141,0,125,1,14,-1,2,0,0,0,0,0
20200404,142,1,126,1,14,0,2,0,0,0,0,0
20200405,142,0,128,2,12,-2,2,0,0,0,0,0
20200406,144,2,130,2,12,0,2,0,0,0,0,0
20200407,144,0,131,1,11,-1,2,0,0,0,0,0
20200408,144,0,131,0,11,0,2,0,0,0,0,0
20200409,144,0,132,1,10,-1,2,0,0,0,0,0
20200410,145,1,133,1,10,0,2,0,0,0,0,0
20200411,145,0,136,3,7,-3,2,0,0,0,0,0
20200412,145,0,136,0,7,0,2,0,0,0,0,0
20200413,145,0,138,2,5,-2,2,0,0,0,0,0
20200414,145,0,138,0,5,0,2,0,0,0,0,0
20200415,145,0,138,0,5,0,2,0,0,0,0,0
20200416,146,1,140,2,4,-1,2,0,0,0,0,0
20200417,146,0,142,2,2,-2,2,0,0,0,0,0
20200418,146,0,142,0,2,0,2,0,0,0,0,0
20200419,146,0,143,1,1,-1,2,0,0,0,0,0
20200420,146,0,143,0,1,0,2,0,0,0,0,0
20200421,146,0,143,0,1,0,2,0,0,0,0,0
20200422,146,0,143,0,1,0,2,0,0,0,0,0
20200423,146,0,143,0,1,0,2,0,0,0,0,0
20200424,146,0,143,0,1,0,2,0,0,0,0,0
20200425,146,0,143,0,1,0,2,0,0,0,0,0
20200426,146,0,143,0,1,0,2,0,0,0,0,0
20200427,146,0,143,0,1,0,2,0,0,0,0,0
20200428,146,0,143,0,1,0,2,0,0,0,0,0
20200429,146,0,143,0,1,0,2,0,0,0,0,0
20200430,146,0,143,0,1,0,2,0,0,0,0,0
20200501,146,0,144,1,0,-1,2,0,0,0,0,0
20200502,146,0,144,0,0,0,2,0,0,0,0,0
20200503,146,0,144,0,0,0,2,0,0,0,0,0
20200504,146,0,144,0,0,0,2,0,0,0,0,0
20200505,146,0,144,0,0,0,2,0,0,0,0,0
20200506,146,0,144,0,0,0,2,0,0,0,0,0
20200507,146,0,144,0,0,0,2,0,0,0,0,0
20200508,146,0,144,0,0,0,2,0,0,0,0,0
20200509,146,0,144,0,0,0,2,0,0,0,0,0
20200510,147,1,144,0,1,1,2,0,0,0,0,0
20200511,147,0,144,0,1,0,2,0,0,0,0,0
20200512,147,0,144,0,1,0,2,0,0,0,0,0
20200513,149,2,144,0,3,2,2,0,0,0,0,0
20200514,149,0,144,0,3,0,2,0,0,0,0,0
20200515,149,0,144,0,3,0,2,0,0,0,0,0
20200516,149,0,144,0,3,0,2,0,0,0,0,0
20200517,149,0,144,0,3,0,2,0,0,0,0,0
20200518,149,0,144,0,3,0,2,0,0,0,0,0
20200519,149,0,144,0,3,0,2,0,0,0,0,0
20200520,149,0,144,0,3,0,2,0,0,0,0,0
20200521,149,0,144,0,3,0,2,0,0,0,0,0
20200522,149,0,144,0,3,0,2,0,0,0,0,0
20200523,149,0,144,0,3,0,2,0,0,0,0,0
20200524,149,0,145,1,2,-1,2,0,0,0,0,0
20200525,149,0,147,2,0,-2,2,0,0,0,0,0
20200526,149,0,147,0,0,0,2,0,0,0,0,0
20200527,149,0,147,0,0,0,2,0,0,0,0,0
20200528,149,0,147,0,0,0,2,0,0,0,0,0
20200529,149,0,147,0,0,0,2,0,0,0,0,0
20200530,149,0,147,0,0,0,2,0,0,0,0,0
20200531,149,0,147,0,0,0,2,0,0,0,0,0
20200601,149,0,147,0,0,0,2,0,0,0,0,0
20200602,149,0,147,0,0,0,2,0,0,0,0,0
20200603,149,0,147,0,0,0,2,0,0,0,0,0
20200604,149,0,147,0,0,0,2,0,0,0,0,0
20200605,149,0,147,0,0,0,2,0,0,0,0,0
20200606,149,0,147,0,0,0,2,0,0,0,0,0
20200607,149,0,147,0,0,0,2,0,0,0,0,0
20200608,149,0,147,0,0,0,2,0,0,0,0,0
20200609,149,0,147,0,0,0,2,0,0,0,0,0
20200610,149,0,147,0,0,0,2,0,0,0,0,0
20200611,149,0,147,0,0,0,2,0,0,0,0,0
20200612,149,0,147,0,0,0,2,0,0,0,0,0
20200613,151,2,147,0,2,2,2,0,0,0,0,0
20200614,151,0,147,0,2,0,2,0,0,0,0,0
20200615,152,1,147,0,3,1,2,0,0,0,0,0
20200616,152,0,147,0,3,0,2,0,0,0,0,0
20200617,152,0,147,0,3,0,2,0,0,0,0,0
20200618,153,1,147,0,4,1,2,0,0,0,0,0
20200619,153,0,147,0,4,0,2,0,0,0,0,0
20200620,153,0,147,0,4,0,2,0,0,0,0,0
20200621,154,1,147,0,5,1,2,0,0,0,0,0
20200622,154,0,147,0,5,0,2,0,0,0,0,0
20200623,154,0,147,0,5,0,2,0,0,0,0,0
20200624,154,0,147,0,5,0,2,0,0,0,0,0
20200625,154,0,147,0,5,0,2,0,0,0,0,0
20200626,154,0,147,0,5,0,2,0,0,0,0,0
20200627,154,0,147,0,5,0,2,0,0,0,0,0
20200628,155,1,147,0,6,1,2,0,0,0,0,0
20200629,155,0,147,0,6,0,2,0,0,0,0,0
20200630,155,0,148,1,5,-1,2,0,0,0,0,0
20200701,155,0,148,0,5,0,2,0,0,0,0,0
20200702,156,1,148,0,6,1,2,0,0,0,0,0
20200703,156,0,149,1,5,-1,2,0,0,0,0,0
20200704,156,0,150,1,4,-1,2,0,0,0,0,0
