日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200122,1,1,0,0,1,1,0,0,0,0,0,0
20200123,2,1,0,0,2,1,0,0,0,0,0,0
20200124,2,0,0,0,2,0,0,0,0,0,0,0
20200125,2,0,0,0,2,0,0,0,0,0,0,0
20200126,5,3,0,0,5,3,0,0,0,0,0,0
20200127,7,2,0,0,7,2,0,0,0,0,0,0
20200128,7,0,0,0,7,0,0,0,0,0,0,0
20200129,7,0,0,0,7,0,0,0,0,0,0,0
20200130,7,0,0,0,7,0,0,0,0,0,0,0
20200131,7,0,0,0,7,0,0,0,0,0,0,0
20200201,7,0,0,0,7,0,0,0,0,0,0,0
20200202,8,1,0,0,8,1,0,0,0,0,0,0
20200203,8,0,0,0,8,0,0,0,0,0,0,0
20200204,10,2,0,0,10,2,0,0,0,0,0,0
20200205,10,0,0,0,10,0,0,0,0,0,0,0
20200206,10,0,1,1,9,-1,0,0,0,0,0,0
20200207,10,0,1,0,9,0,0,0,0,0,0,0
20200208,10,0,1,0,9,0,0,0,0,0,0,0
20200209,10,0,1,0,9,0,0,0,0,0,0,0
20200210,10,0,1,0,9,0,0,0,0,0,0,0
20200211,10,0,1,0,9,0,0,0,0,0,0,0
20200212,10,0,2,1,8,-1,0,0,0,0,0,0
20200213,10,0,3,1,7,-1,0,0,0,0,0,0
20200214,10,0,3,0,7,0,0,0,0,0,0,0
20200215,10,0,3,0,7,0,0,0,0,0,0,0
20200216,10,0,5,2,5,-2,0,0,0,0,0,0
20200217,10,0,5,0,5,0,0,0,0,0,0,0
20200218,10,0,5,0,5,0,0,0,0,0,0,0
20200219,10,0,6,1,4,-1,0,0,0,0,0,0
20200220,10,0,6,0,4,0,0,0,0,0,0,0
20200221,10,0,6,0,4,0,0,0,0,0,0,0
20200222,10,0,6,0,4,0,0,0,0,0,0,0
20200223,10,0,6,0,4,0,0,0,0,0,0,0
20200224,10,0,6,0,4,0,0,0,0,0,0,0
20200225,10,0,7,1,3,-1,0,0,0,0,0,0
20200226,10,0,7,0,3,0,0,0,0,0,0,0
20200227,10,0,8,1,2,-1,0,0,0,0,0,0
20200228,10,0,8,0,2,0,0,0,0,0,0,0
20200229,10,0,8,0,2,0,0,0,0,0,0,0
20200301,10,0,8,0,2,0,0,0,0,0,0,0
20200302,10,0,8,0,2,0,0,0,0,0,0,0
20200303,10,0,9,1,1,-1,0,0,0,0,0,0
20200304,10,0,9,0,1,0,0,0,0,0,0,0
20200305,10,0,9,0,1,0,0,0,0,0,0,0
20200306,10,0,10,1,0,-1,0,0,0,0,0,0
20200307,10,0,10,0,0,0,0,0,0,0,0,0
20200308,10,0,10,0,0,0,0,0,0,0,0,0
20200309,10,0,10,0,0,0,0,0,0,0,0,0
20200310,10,0,10,0,0,0,0,0,0,0,0,0
20200311,10,0,10,0,0,0,0,0,0,0,0,0
20200312,10,0,10,0,0,0,0,0,0,0,0,0
20200313,10,0,10,0,0,0,0,0,0,0,0,0
