日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200123,2,2,0,0,2,2,0,0,0,0,0,0
20200124,3,1,0,0,3,1,0,0,0,0,0,0
20200125,4,1,0,0,4,1,0,0,0,0,0,0
20200126,5,1,0,0,5,1,0,0,0,0,0,0
20200127,10,5,0,0,10,5,0,0,0,0,0,0
20200128,13,3,0,0,13,3,0,0,0,0,0,0
20200129,14,1,0,0,14,1,0,0,0,0,0,0
20200130,17,3,0,0,17,3,0,0,0,0,0,0
20200131,18,1,0,0,18,1,0,0,0,0,0,0
20200201,21,3,0,0,21,3,0,0,0,0,0,0
20200202,24,3,0,0,24,3,0,0,0,0,0,0
20200203,29,5,0,0,29,5,0,0,0,0,0,0
20200204,32,3,0,0,32,3,0,0,0,0,0,0
20200205,36,4,0,0,36,4,0,0,0,0,0,0
20200206,39,3,0,0,39,3,0,0,0,0,0,0
20200207,42,3,0,0,42,3,0,0,0,0,0,0
20200208,45,3,0,0,45,3,0,0,0,0,0,0
20200209,49,4,0,0,49,4,0,0,0,0,0,0
20200210,55,6,0,0,55,6,0,0,0,0,0,0
20200211,59,4,3,3,56,1,0,0,0,0,0,0
20200212,63,4,3,0,59,3,1,1,0,0,0,0
20200213,65,2,6,3,58,-1,1,0,0,0,0,0
20200214,70,5,6,0,63,5,1,0,0,0,0,0
20200215,71,1,11,5,59,-4,1,0,0,0,0,0
20200216,75,4,12,1,62,3,1,0,0,0,0,0
20200217,76,1,12,0,63,1,1,0,0,0,0,0
20200218,76,0,14,2,61,-2,1,0,0,0,0,0
20200219,76,0,20,6,55,-6,1,0,0,0,0,0
20200220,76,0,22,2,53,-2,1,0,0,0,0,0
20200221,76,0,24,2,50,-3,2,1,0,0,0,0
20200222,76,0,25,1,49,-1,2,0,0,0,0,0
20200223,76,0,28,3,46,-3,2,0,0,0,0,0
20200224,76,0,30,2,44,-2,2,0,0,0,0,0
20200225,76,0,30,0,44,0,2,0,0,0,0,0
20200226,76,0,34,4,40,-4,2,0,0,0,0,0
20200227,76,0,43,9,30,-10,3,1,0,0,0,0
20200228,76,0,52,9,21,-9,3,0,0,0,0,0
20200229,76,0,62,10,11,-10,3,0,0,0,0,0
20200301,76,0,64,2,9,-2,3,0,0,0,0,0
20200302,76,0,67,3,6,-3,3,0,0,0,0,0
