日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200123,1,1,0,0,1,1,0,0,0,0,0,0
20200124,2,1,0,0,2,1,0,0,0,0,0,0
20200125,5,3,0,0,5,3,0,0,0,0,0,0
20200126,11,6,0,0,11,6,0,0,0,0,0,0
20200127,13,2,0,0,13,2,0,0,0,0,0,0
20200128,16,3,0,0,16,3,0,0,0,0,0,0
20200129,18,2,0,0,18,2,0,0,0,0,0,0
20200130,20,2,0,0,20,2,0,0,0,0,0,0
20200131,23,3,0,0,23,3,0,0,0,0,0,0
20200201,27,4,0,0,27,4,0,0,0,0,0,0
20200202,34,7,0,0,34,7,0,0,0,0,0,0
20200203,35,1,0,0,35,1,0,0,0,0,0,0
20200204,42,7,0,0,42,7,0,0,0,0,0,0
20200205,46,4,0,0,46,4,0,0,0,0,0,0
20200206,50,4,0,0,50,4,0,0,0,0,0,0
20200207,52,2,0,0,52,2,0,0,0,0,0,0
20200208,54,2,0,0,54,2,0,0,0,0,0,0
20200209,58,4,0,0,58,4,0,0,0,0,0,0
20200210,58,0,5,5,53,-5,0,0,0,0,0,0
20200211,60,2,5,0,55,2,0,0,0,0,0,0
20200212,61,1,6,1,55,0,0,0,0,0,0,0
20200213,65,4,6,0,59,4,0,0,0,0,0,0
20200214,68,3,6,0,62,3,0,0,0,0,0,0
20200215,70,2,7,1,63,1,0,0,0,0,0,0
20200216,72,2,8,1,64,1,0,0,0,0,0,0
20200217,73,1,8,0,65,1,0,0,0,0,0,0
20200218,75,2,9,1,66,1,0,0,0,0,0,0
20200219,75,0,11,2,64,-2,0,0,0,0,0,0
20200220,75,0,16,5,59,-5,0,0,0,0,0,0
20200221,75,0,22,6,53,-6,0,0,0,0,0,0
20200222,75,0,26,4,49,-4,0,0,0,0,0,0
20200223,75,0,30,4,45,-4,0,0,0,0,0,0
20200224,75,0,34,4,41,-4,0,0,0,0,0,0
20200225,75,0,35,1,40,-1,0,0,0,0,0,0
20200226,75,0,38,3,37,-3,0,0,0,0,0,0
20200227,75,0,43,5,32,-5,0,0,0,0,0,0
20200228,75,0,46,3,29,-3,0,0,0,0,0,0
20200229,75,0,51,5,24,-5,0,0,0,0,0,0
20200301,75,0,52,1,23,-1,0,0,0,0,0,0
20200302,75,0,54,2,20,-3,1,1,0,0,0,0
20200303,75,0,59,5,15,-5,1,0,0,0,0,0
20200304,75,0,63,4,11,-4,1,0,0,0,0,0
20200305,75,0,65,2,9,-2,1,0,0,0,0,0
20200306,75,0,65,0,9,0,1,0,0,0,0,0
20200307,75,0,68,3,6,-3,1,0,0,0,0,0
20200308,75,0,70,2,4,-2,1,0,0,0,0,0
20200309,75,0,70,0,4,0,1,0,0,0,0,0
20200310,75,0,70,0,4,0,1,0,0,0,0,0
20200311,75,0,71,1,3,-1,1,0,0,0,0,0
20200312,75,0,71,0,3,0,1,0,0,0,0,0
20200313,75,0,71,0,3,0,1,0,0,0,0,0
20200314,75,0,71,0,3,0,1,0,0,0,0,0
