日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200121,1,1,0,0,1,1,0,0,0,0,0,0
20200122,4,3,0,0,4,3,0,0,0,0,0,0
20200123,9,5,0,0,9,5,0,0,0,0,0,0
20200124,32,23,0,0,32,23,0,0,0,0,0,0
20200125,83,51,0,0,82,50,1,1,0,0,0,0
20200126,128,45,0,0,127,45,1,0,0,0,0,0
20200127,168,40,0,0,167,40,1,0,0,0,0,0
20200128,206,38,1,1,203,36,2,1,0,0,0,0
20200129,278,72,2,1,274,71,2,0,0,0,0,0
20200130,352,74,3,1,347,73,2,0,0,0,0,0
20200131,422,70,3,0,417,70,2,0,0,0,0,0
20200201,493,71,4,1,487,70,2,0,0,0,0,0
20200202,566,73,14,10,550,63,2,0,0,0,0,0
20200203,675,109,20,6,653,103,2,0,0,0,0,0
20200204,764,89,41,21,721,68,2,0,0,0,0,0
20200205,851,87,54,13,795,74,2,0,0,0,0,0
20200206,914,63,68,14,843,48,3,1,0,0,0,0
20200207,981,67,97,29,880,37,4,1,0,0,0,0
20200208,1033,52,131,34,896,16,6,2,0,0,0,0
20200209,1073,40,169,38,898,2,6,0,0,0,0,0
20200210,1105,32,198,29,900,2,7,1,0,0,0,0
20200211,1135,30,231,33,896,-4,8,1,0,0,0,0
20200212,1169,34,258,27,901,5,10,2,0,0,0,0
20200213,1184,15,313,55,860,-41,11,1,0,0,0,0
20200214,1212,28,356,43,843,-17,13,2,0,0,0,0
20200215,1231,19,397,41,821,-22,13,0,0,0,0,0
20200216,1246,15,438,41,792,-29,16,3,0,0,0,0
20200217,1257,11,505,67,733,-59,19,3,0,0,0,0
20200218,1262,5,552,47,691,-42,19,0,0,0,0,0
20200219,1265,3,614,62,632,-59,19,0,0,0,0,0
20200220,1267,2,717,103,531,-101,19,0,0,0,0,0
20200221,1270,3,802,85,449,-82,19,0,0,0,0,0
20200222,1271,1,861,59,391,-58,19,0,0,0,0,0
20200223,1271,0,930,69,322,-69,19,0,0,0,0,0
20200224,1271,0,989,59,263,-59,19,0,0,0,0,0
20200225,1271,0,1023,34,229,-34,19,0,0,0,0,0
20200226,1272,1,1062,39,190,-39,20,1,0,0,0,0
20200227,1272,0,1103,41,149,-41,20,0,0,0,0,0
20200228,1272,0,1161,58,90,-59,21,1,0,0,0,0
20200229,1272,0,1185,24,65,-25,22,1,0,0,0,0
20200301,1272,0,1205,20,45,-20,22,0,0,0,0,0
20200302,1272,0,1223,18,27,-18,22,0,0,0,0,0
20200303,1272,0,1234,11,16,-11,22,0,0,0,0,0
20200304,1272,0,1239,5,11,-5,22,0,0,0,0,0
20200305,1272,0,1241,2,9,-2,22,0,0,0,0,0
20200306,1272,0,1243,2,7,-2,22,0,0,0,0,0
20200307,1272,0,1246,3,4,-3,22,0,0,0,0,0
20200308,1272,0,1247,1,3,-1,22,0,0,0,0,0
20200309,1272,0,1247,0,3,0,22,0,0,0,0,0
20200310,1272,0,1249,2,1,-2,22,0,0,0,0,0
20200311,1273,1,1249,0,2,1,22,0,0,0,0,0
20200312,1273,0,1249,0,2,0,22,0,0,0,0,0
20200313,1273,0,1249,0,2,0,22,0,0,0,0,0
20200314,1273,0,1250,1,1,-1,22,0,0,0,0,0
20200315,1273,0,1250,0,1,0,22,0,0,0,0,0
20200316,1273,0,1250,0,1,0,22,0,0,0,0,0
20200317,1273,0,1250,0,1,0,22,0,0,0,0,0
20200318,1273,0,1250,0,1,0,22,0,0,0,0,0
20200319,1273,0,1250,0,1,0,22,0,0,0,0,0
20200320,1273,0,1250,0,1,0,22,0,0,0,0,0
20200321,1273,0,1250,0,1,0,22,0,0,0,0,0
20200322,1274,1,1250,0,2,1,22,0,0,0,0,0
20200323,1274,0,1250,0,2,0,22,0,0,0,0,0
20200324,1274,0,1250,0,2,0,22,0,0,0,0,0
20200325,1275,1,1250,0,3,1,22,0,0,0,0,0
20200326,1275,0,1250,0,3,0,22,0,0,0,0,0
20200327,1275,0,1251,1,2,-1,22,0,0,0,0,0
20200328,1276,1,1251,0,3,1,22,0,0,0,0,0
20200329,1276,0,1251,0,3,0,22,0,0,0,0,0
20200330,1276,0,1251,0,3,0,22,0,0,0,0,0
20200331,1276,0,1251,0,3,0,22,0,0,0,0,0
20200401,1276,0,1251,0,3,0,22,0,0,0,0,0
20200402,1276,0,1251,0,3,0,22,0,0,0,0,0
20200403,1276,0,1251,0,3,0,22,0,0,0,0,0
20200404,1276,0,1251,0,3,0,22,0,0,0,0,0
20200405,1276,0,1252,1,2,-1,22,0,0,0,0,0
20200406,1276,0,1252,0,2,0,22,0,0,0,0,0
20200407,1276,0,1252,0,2,0,22,0,0,0,0,0
20200408,1276,0,1252,0,2,0,22,0,0,0,0,0
20200409,1276,0,1252,0,2,0,22,0,0,0,0,0
20200410,1276,0,1252,0,2,0,22,0,0,0,0,0
20200411,1276,0,1253,1,1,-1,22,0,0,0,0,0
20200412,1276,0,1253,0,1,0,22,0,0,0,0,0
20200413,1276,0,1254,1,0,-1,22,0,0,0,0,0
20200414,1276,0,1254,0,0,0,22,0,0,0,0,0
20200415,1276,0,1254,0,0,0,22,0,0,0,0,0
20200416,1276,0,1254,0,0,0,22,0,0,0,0,0
20200417,1276,0,1254,0,0,0,22,0,0,0,0,0
20200418,1276,0,1254,0,0,0,22,0,0,0,0,0
20200419,1276,0,1254,0,0,0,22,0,0,0,0,0
20200420,1276,0,1254,0,0,0,22,0,0,0,0,0
20200421,1276,0,1254,0,0,0,22,0,0,0,0,0
20200422,1276,0,1254,0,0,0,22,0,0,0,0,0
20200423,1276,0,1254,0,0,0,22,0,0,0,0,0
20200424,1276,0,1254,0,0,0,22,0,0,0,0,0
20200425,1276,0,1254,0,0,0,22,0,0,0,0,0
20200426,1276,0,1254,0,0,0,22,0,0,0,0,0
20200427,1276,0,1254,0,0,0,22,0,0,0,0,0
20200428,1276,0,1254,0,0,0,22,0,0,0,0,0
20200429,1276,0,1254,0,0,0,22,0,0,0,0,0
20200430,1276,0,1254,0,0,0,22,0,0,0,0,0
20200501,1276,0,1254,0,0,0,22,0,0,0,0,0
20200502,1276,0,1254,0,0,0,22,0,0,0,0,0
20200503,1276,0,1254,0,0,0,22,0,0,0,0,0
20200504,1276,0,1254,0,0,0,22,0,0,0,0,0
20200505,1276,0,1254,0,0,0,22,0,0,0,0,0
20200506,1276,0,1254,0,0,0,22,0,0,0,0,0
20200507,1276,0,1254,0,0,0,22,0,0,0,0,0
20200508,1276,0,1254,0,0,0,22,0,0,0,0,0
20200509,1276,0,1254,0,0,0,22,0,0,0,0,0
20200510,1276,0,1254,0,0,0,22,0,0,0,0,0
20200511,1276,0,1254,0,0,0,22,0,0,0,0,0
20200512,1276,0,1254,0,0,0,22,0,0,0,0,0
20200513,1276,0,1254,0,0,0,22,0,0,0,0,0
20200514,1276,0,1254,0,0,0,22,0,0,0,0,0
20200515,1276,0,1254,0,0,0,22,0,0,0,0,0
20200516,1276,0,1254,0,0,0,22,0,0,0,0,0
20200517,1276,0,1254,0,0,0,22,0,0,0,0,0
20200518,1276,0,1254,0,0,0,22,0,0,0,0,0
20200519,1276,0,1254,0,0,0,22,0,0,0,0,0
20200520,1276,0,1254,0,0,0,22,0,0,0,0,0
20200521,1276,0,1254,0,0,0,22,0,0,0,0,0
20200522,1276,0,1254,0,0,0,22,0,0,0,0,0
20200523,1276,0,1254,0,0,0,22,0,0,0,0,0
20200524,1276,0,1254,0,0,0,22,0,0,0,0,0
20200525,1276,0,1254,0,0,0,22,0,0,0,0,0
20200526,1276,0,1254,0,0,0,22,0,0,0,0,0
20200527,1276,0,1254,0,0,0,22,0,0,0,0,0
20200528,1276,0,1254,0,0,0,22,0,0,0,0,0
20200529,1276,0,1254,0,0,0,22,0,0,0,0,0
20200530,1276,0,1254,0,0,0,22,0,0,0,0,0
20200531,1276,0,1254,0,0,0,22,0,0,0,0,0
20200601,1276,0,1254,0,0,0,22,0,0,0,0,0
20200602,1276,0,1254,0,0,0,22,0,0,0,0,0
20200603,1276,0,1254,0,0,0,22,0,0,0,0,0
20200604,1276,0,1254,0,0,0,22,0,0,0,0,0
20200605,1276,0,1254,0,0,0,22,0,0,0,0,0
20200606,1276,0,1254,0,0,0,22,0,0,0,0,0
20200607,1276,0,1254,0,0,0,22,0,0,0,0,0
20200608,1276,0,1254,0,0,0,22,0,0,0,0,0
20200609,1276,0,1254,0,0,0,22,0,0,0,0,0
20200610,1276,0,1254,0,0,0,22,0,0,0,0,0
20200611,1276,0,1254,0,0,0,22,0,0,0,0,0
20200612,1276,0,1254,0,0,0,22,0,0,0,0,0
20200613,1276,0,1254,0,0,0,22,0,0,0,0,0
20200614,1276,0,1254,0,0,0,22,0,0,0,0,0
20200615,1276,0,1254,0,0,0,22,0,0,0,0,0
20200616,1276,0,1254,0,0,0,22,0,0,0,0,0
20200617,1276,0,1254,0,0,0,22,0,0,0,0,0
20200618,1276,0,1254,0,0,0,22,0,0,0,0,0
20200619,1276,0,1254,0,0,0,22,0,0,0,0,0
20200620,1276,0,1254,0,0,0,22,0,0,0,0,0
20200621,1276,0,1254,0,0,0,22,0,0,0,0,0
20200622,1276,0,1254,0,0,0,22,0,0,0,0,0
20200623,1276,0,1254,0,0,0,22,0,0,0,0,0
20200624,1276,0,1254,0,0,0,22,0,0,0,0,0
20200625,1276,0,1254,0,0,0,22,0,0,0,0,0
20200626,1276,0,1254,0,0,0,22,0,0,0,0,0
20200627,1276,0,1254,0,0,0,22,0,0,0,0,0
20200628,1276,0,1254,0,0,0,22,0,0,0,0,0
20200629,1276,0,1254,0,0,0,22,0,0,0,0,0
20200630,1276,0,1254,0,0,0,22,0,0,0,0,0
20200701,1276,0,1254,0,0,0,22,0,0,0,0,0
20200702,1276,0,1254,0,0,0,22,0,0,0,0,0
20200703,1276,0,1254,0,0,0,22,0,0,0,0,0
20200704,1276,0,1254,0,0,0,22,0,0,0,0,0
20200705,1276,0,1254,0,0,0,22,0,0,0,0,0
20200706,1276,0,1254,0,0,0,22,0,0,0,0,0
20200707,1276,0,1254,0,0,0,22,0,0,0,0,0
20200708,1276,0,1254,0,0,0,22,0,0,0,0,0
20200709,1276,0,1254,0,0,0,22,0,0,0,0,0
20200710,1276,0,1254,0,0,0,22,0,0,0,0,0
20200711,1276,0,1254,0,0,0,22,0,0,0,0,0
20200712,1276,0,1254,0,0,0,22,0,0,0,0,0
20200713,1276,0,1254,0,0,0,22,0,0,0,0,0
20200714,1276,0,1254,0,0,0,22,0,0,0,0,0
20200715,1276,0,1254,0,0,0,22,0,0,0,0,0
20200716,1276,0,1254,0,0,0,22,0,0,0,0,0
20200717,1276,0,1254,0,0,0,22,0,0,0,0,0
20200718,1276,0,1254,0,0,0,22,0,0,0,0,0
20200719,1276,0,1254,0,0,0,22,0,0,0,0,0
20200720,1276,0,1254,0,0,0,22,0,0,0,0,0
20200722,1276,0,1254,0,0,0,22,0,0,0,0,0
20200724,1276,0,1254,0,0,0,22,0,0,0,0,0
20200725,1276,0,1254,0,0,0,22,0,0,0,0,0
20200726,1276,0,1254,0,0,0,22,0,0,0,0,0
20200727,1276,0,1254,0,0,0,22,0,0,0,0,0
20200728,1276,0,1254,0,0,0,22,0,0,0,0,0
