日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200122,1,1,0,0,1,1,0,0,0,0,0,0
20200123,3,2,0,0,3,2,0,0,0,0,0,0
20200124,18,15,0,0,18,15,0,0,0,0,0,0
20200125,29,11,0,0,29,11,0,0,0,0,0,0
20200126,56,27,0,0,56,27,0,0,0,0,0,0
20200127,59,3,0,0,59,3,0,0,0,0,0,0
20200128,82,23,0,0,82,23,0,0,0,0,0,0
20200129,101,19,0,0,101,19,0,0,0,0,0,0
20200130,120,19,0,0,120,19,0,0,0,0,0,0
20200131,144,24,0,0,144,24,0,0,0,0,0,0
20200201,159,15,0,0,159,15,0,0,0,0,0,0
20200202,179,20,0,0,179,20,0,0,0,0,0,0
20200203,194,15,1,1,193,14,0,0,0,0,0,0
20200204,205,11,7,6,198,5,0,0,0,0,0,0
20200205,215,10,11,4,204,6,0,0,0,0,0,0
20200206,224,9,15,4,209,5,0,0,0,0,0,0
20200207,239,15,20,5,219,10,0,0,0,0,0,0
20200208,250,11,24,4,226,7,0,0,0,0,0,0
20200209,261,11,35,11,226,0,0,0,0,0,0,0
20200210,267,6,39,4,228,2,0,0,0,0,0,0
20200211,272,5,46,7,226,-2,0,0,0,0,0,0
20200212,279,7,54,8,225,-1,0,0,0,0,0,0
20200213,281,2,59,5,222,-3,0,0,0,0,0,0
20200214,285,4,66,7,219,-3,0,0,0,0,0,0
20200215,287,2,77,11,210,-9,0,0,0,0,0,0
20200216,290,3,84,7,206,-4,0,0,0,0,0,0
20200217,292,2,91,7,201,-5,0,0,0,0,0,0
20200218,293,1,96,5,197,-4,0,0,0,0,0,0
20200219,293,0,112,16,180,-17,1,1,0,0,0,0
20200220,293,0,134,22,158,-22,1,0,0,0,0,0
20200221,293,0,150,16,142,-16,1,0,0,0,0,0
20200222,293,0,165,15,127,-15,1,0,0,0,0,0
20200223,293,0,174,9,118,-9,1,0,0,0,0,0
20200224,294,1,188,14,105,-13,1,0,0,0,0,0
20200225,294,0,205,17,88,-17,1,0,0,0,0,0
20200226,296,2,225,20,70,-18,1,0,0,0,0,0
20200227,296,0,232,7,63,-7,1,0,0,0,0,0
20200228,296,0,241,9,54,-9,1,0,0,0,0,0
20200229,296,0,243,2,52,-2,1,0,0,0,0,0
20200301,296,0,247,4,48,-4,1,0,0,0,0,0
20200302,296,0,255,8,40,-8,1,0,0,0,0,0
20200303,296,0,261,6,34,-6,1,0,0,0,0,0
20200304,296,0,270,9,25,-9,1,0,0,0,0,0
20200305,296,0,278,8,17,-8,1,0,0,0,0,0
20200306,296,0,284,6,11,-6,1,0,0,0,0,0
20200307,296,0,295,11,0,-11,1,0,0,0,0,0
20200308,296,0,295,0,0,0,1,0,0,0,0,0
20200309,296,0,295,0,0,0,1,0,0,0,0,0
20200310,296,0,295,0,0,0,1,0,0,0,0,0
20200311,296,0,295,0,0,0,1,0,0,0,0,0
20200312,296,0,295,0,0,0,1,0,0,0,0,0
20200313,296,0,295,0,0,0,1,0,0,0,0,0
20200314,296,0,295,0,0,0,1,0,0,0,0,0
20200315,296,0,295,0,0,0,1,0,0,0,0,0
