日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200129,162,53,3,0,159,53,0,0,0,0,0,0
20200130,240,78,7,4,233,74,0,0,0,0,0,0
20200131,286,46,9,2,277,44,0,0,0,0,0,0
20200201,333,47,10,1,323,46,0,0,0,0,0,0
20200202,391,58,18,8,373,50,0,0,0,0,0,0
20200203,476,85,19,1,457,84,0,0,0,0,0,0
20200204,548,72,27,8,521,64,0,0,0,0,0,0
20200205,600,52,37,10,563,42,0,0,0,0,0,0
20200206,661,61,45,8,616,53,0,0,0,0,0,0
20200207,698,37,55,10,643,27,0,0,0,0,0,0
20200208,740,42,72,17,668,25,0,0,0,0,0,0
20200209,771,31,102,30,668,0,1,1,0,0,0,0
20200210,804,33,127,25,676,8,1,0,0,0,0,0
20200211,844,40,152,25,691,15,1,0,0,0,0,0
20200212,872,28,170,18,701,10,1,0,0,0,0,0
20200213,900,28,187,17,712,11,1,0,0,0,0,0
20200214,913,13,210,23,702,-10,1,0,0,0,0,0
20200215,925,12,239,29,685,-17,1,0,0,0,0,0
20200216,930,5,275,36,654,-31,1,0,0,0,0,0
20200217,933,3,310,35,622,-32,1,0,0,0,0,0
20200218,934,1,362,52,571,-51,1,0,0,0,0,0
20200219,934,0,432,70,501,-70,1,0,0,0,0,0
20200220,934,0,489,57,444,-57,1,0,0,0,0,0
20200221,934,0,544,55,389,-55,1,0,0,0,0,0
20200222,934,0,611,67,322,-67,1,0,0,0,0,0
20200223,934,0,645,34,288,-34,1,0,0,0,0,0
20200224,934,0,682,37,251,-37,1,0,0,0,0,0
20200225,934,0,719,37,214,-37,1,0,0,0,0,0
20200226,934,0,754,35,179,-35,1,0,0,0,0,0
20200227,935,1,790,36,144,-35,1,0,0,0,0,0
20200228,935,0,811,21,123,-21,1,0,0,0,0,0
20200229,935,0,831,20,103,-20,1,0,0,0,0,0
20200301,935,0,850,19,84,-19,1,0,0,0,0,0
20200302,935,0,870,20,64,-20,1,0,0,0,0,0
20200303,935,0,884,14,50,-14,1,0,0,0,0,0
20200304,935,0,901,17,33,-17,1,0,0,0,0,0
20200305,935,0,908,7,26,-7,1,0,0,0,0,0
20200306,935,0,916,8,18,-8,1,0,0,0,0,0
20200307,935,0,918,2,16,-2,1,0,0,0,0,0
20200308,935,0,923,5,11,-5,1,0,0,0,0,0
20200309,935,0,927,4,7,-4,1,0,0,0,0,0
20200310,935,0,932,5,2,-5,1,0,0,0,0,0
20200311,935,0,934,2,0,-2,1,0,0,0,0,0
20200312,935,0,934,0,0,0,1,0,0,0,0,0
20200313,935,0,934,0,0,0,1,0,0,0,0,0
20200314,935,0,934,0,0,0,1,0,0,0,0,0
20200315,935,0,934,0,0,0,1,0,0,0,0,0
20200316,935,0,934,0,0,0,1,0,0,0,0,0
20200317,935,0,934,0,0,0,1,0,0,0,0,0
20200318,935,0,934,0,0,0,1,0,0,0,0,0
20200319,935,0,934,0,0,0,1,0,0,0,0,0
