日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200129,65,17,0,0,64,17,1,0,0,0,0,0
20200130,82,17,0,0,81,17,1,0,0,0,0,0
20200131,96,14,0,0,95,14,1,0,0,0,0,0
20200201,104,8,3,3,100,5,1,0,0,0,0,0
20200202,113,9,3,0,109,9,1,0,0,0,0,0
20200203,126,13,3,0,122,13,1,0,0,0,0,0
20200204,135,9,4,1,130,8,1,0,0,0,0,0
20200205,157,22,7,3,149,19,1,0,0,0,0,0
20200206,171,14,16,9,154,5,1,0,0,0,0,0
20200207,195,24,25,9,169,15,1,0,0,0,0,0
20200208,206,11,30,5,174,5,2,1,0,0,0,0
20200209,218,12,35,5,181,7,2,0,0,0,0,0
20200210,239,21,41,6,196,15,2,0,0,0,0,0
20200211,251,12,48,7,201,5,2,0,0,0,0,0
20200212,265,14,54,6,208,7,3,1,0,0,0,0
20200213,283,18,69,15,211,3,3,0,0,0,0,0
20200214,291,8,86,17,202,-9,3,0,0,0,0,0
20200215,300,9,100,14,197,-5,3,0,0,0,0,0
20200216,301,1,109,9,189,-8,3,0,0,0,0,0
20200217,302,1,123,14,175,-14,4,1,0,0,0,0
20200218,306,4,136,13,166,-9,4,0,0,0,0,0
20200219,307,1,152,16,150,-16,5,1,0,0,0,0
20200220,308,1,170,18,133,-17,5,0,0,0,0,0
20200221,309,1,184,14,119,-14,6,1,0,0,0,0
20200222,311,2,204,20,101,-18,6,0,0,0,0,0
20200223,311,0,221,17,84,-17,6,0,0,0,0,0
20200224,311,0,241,20,64,-20,6,0,0,0,0,0
20200225,312,1,248,7,58,-6,6,0,0,0,0,0
20200226,317,5,261,13,50,-8,6,0,0,0,0,0
20200227,318,1,274,13,38,-12,6,0,0,0,0,0
20200228,318,0,277,3,35,-3,6,0,0,0,0,0
20200229,318,0,283,6,29,-6,6,0,0,0,0,0
20200301,318,0,294,11,18,-11,6,0,0,0,0,0
20200302,318,0,297,3,15,-3,6,0,0,0,0,0
20200303,318,0,300,3,12,-3,6,0,0,0,0,0
20200304,318,0,301,1,11,-1,6,0,0,0,0,0
20200305,318,0,304,3,8,-3,6,0,0,0,0,0
20200306,318,0,305,1,7,-1,6,0,0,0,0,0
20200307,318,0,307,2,5,-2,6,0,0,0,0,0
20200308,318,0,307,0,5,0,6,0,0,0,0,0
20200309,318,0,307,0,5,0,6,0,0,0,0,0
20200310,318,0,307,0,5,0,6,0,0,0,0,0
20200311,318,0,307,0,5,0,6,0,0,0,0,0
20200312,318,0,310,3,2,-3,6,0,0,0,0,0
20200313,318,0,310,0,2,0,6,0,0,0,0,0
20200314,318,0,310,0,2,0,6,0,0,0,0,0
20200315,318,0,310,0,2,0,6,0,0,0,0,0
20200316,318,0,310,0,2,0,6,0,0,0,0,0
20200317,318,0,310,0,2,0,6,0,0,0,0,0
20200318,318,0,310,0,2,0,6,0,0,0,0,0
20200319,318,0,310,0,2,0,6,0,0,0,0,0
20200320,318,0,310,0,2,0,6,0,0,0,0,0
20200321,319,1,310,0,3,1,6,0,0,0,0,0
20200322,319,0,310,0,3,0,6,0,0,0,0,0
20200323,319,0,310,0,3,0,6,0,0,0,0,0
20200324,319,0,310,0,3,0,6,0,0,0,0,0
20200325,319,0,310,0,3,0,6,0,0,0,0,0
20200326,319,0,310,0,3,0,6,0,0,0,0,0
20200327,319,0,310,0,3,0,6,0,0,0,0,0
20200328,319,0,310,0,3,0,6,0,0,0,0,0
20200329,321,2,310,0,5,2,6,0,0,0,0,0
20200330,321,0,310,0,5,0,6,0,0,0,0,0
20200331,323,2,310,0,7,2,6,0,0,0,0,0
20200401,325,2,310,0,9,2,6,0,0,0,0,0
20200402,326,1,310,0,10,1,6,0,0,0,0,0
20200403,326,0,310,0,10,0,6,0,0,0,0,0
20200404,327,1,310,0,11,1,6,0,0,0,0,0
20200405,327,0,310,0,11,0,6,0,0,0,0,0
20200406,327,0,312,2,9,-2,6,0,0,0,0,0
20200407,327,0,312,0,9,0,6,0,0,0,0,0
20200408,327,0,313,1,8,-1,6,0,0,0,0,0
20200409,327,0,313,0,8,0,6,0,0,0,0,0
20200410,327,0,313,0,8,0,6,0,0,0,0,0
20200411,327,0,313,0,8,0,6,0,0,0,0,0
20200412,327,0,313,0,8,0,6,0,0,0,0,0
20200413,327,0,314,1,7,-1,6,0,0,0,0,0
20200414,327,0,314,0,7,0,6,0,0,0,0,0
20200415,328,1,315,1,7,0,6,0,0,0,0,0
20200416,328,0,316,1,6,-1,6,0,0,0,0,0
20200417,328,0,316,0,6,0,6,0,0,0,0,0
20200418,328,0,316,0,6,0,6,0,0,0,0,0
20200419,328,0,317,1,5,-1,6,0,0,0,0,0
20200420,328,0,317,0,5,0,6,0,0,0,0,0
20200421,328,0,317,0,5,0,6,0,0,0,0,0
20200422,328,0,317,0,5,0,6,0,0,0,0,0
20200423,328,0,317,0,5,0,6,0,0,0,0,0
20200424,328,0,318,1,4,-1,6,0,0,0,0,0
20200425,328,0,318,0,4,0,6,0,0,0,0,0
20200426,328,0,318,0,4,0,6,0,0,0,0,0
20200427,328,0,318,0,4,0,6,0,0,0,0,0
20200428,328,0,318,0,4,0,6,0,0,0,0,0
20200429,328,0,318,0,4,0,6,0,0,0,0,0
20200430,328,0,318,0,4,0,6,0,0,0,0,0
20200501,328,0,318,0,4,0,6,0,0,0,0,0
20200502,328,0,318,0,4,0,6,0,0,0,0,0
20200503,328,0,318,0,4,0,6,0,0,0,0,0
20200504,328,0,320,2,2,-2,6,0,0,0,0,0
20200505,328,0,320,0,2,0,6,0,0,0,0,0
20200506,328,0,320,0,2,0,6,0,0,0,0,0
20200507,328,0,320,0,2,0,6,0,0,0,0,0
20200508,328,0,320,0,2,0,6,0,0,0,0,0
20200509,328,0,321,1,1,-1,6,0,0,0,0,0
20200510,328,0,321,0,1,0,6,0,0,0,0,0
20200511,328,0,321,0,1,0,6,0,0,0,0,0
20200512,328,0,321,0,1,0,6,0,0,0,0,0
20200513,328,0,321,0,1,0,6,0,0,0,0,0
20200514,328,0,321,0,1,0,6,0,0,0,0,0
20200515,328,0,321,0,1,0,6,0,0,0,0,0
20200516,328,0,321,0,1,0,6,0,0,0,0,0
20200517,328,0,322,1,0,-1,6,0,0,0,0,0
20200518,328,0,322,0,0,0,6,0,0,0,0,0
20200519,328,0,322,0,0,0,6,0,0,0,0,0
20200520,328,0,322,0,0,0,6,0,0,0,0,0
20200521,328,0,322,0,0,0,6,0,0,0,0,0
20200522,328,0,322,0,0,0,6,0,0,0,0,0
20200523,328,0,322,0,0,0,6,0,0,0,0,0
20200524,328,0,322,0,0,0,6,0,0,0,0,0
20200525,328,0,322,0,0,0,6,0,0,0,0,0
