日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20200129,277,56,0,0,277,56,0,0,0,0,0,0
20200130,332,55,2,2,330,53,0,0,0,0,0,0
20200131,389,57,3,1,386,56,0,0,0,0,0,0
20200201,463,74,8,5,455,69,0,0,0,0,0,0
20200202,521,58,16,8,505,50,0,0,0,0,0,0
20200203,593,72,22,6,571,66,0,0,0,0,0,0
20200204,661,68,35,13,626,55,0,0,0,0,0,0
20200205,711,50,56,21,655,29,0,0,0,0,0,0
20200206,772,61,91,35,681,26,0,0,0,0,0,0
20200207,803,31,119,28,684,3,0,0,0,0,0,0
20200208,838,35,159,40,678,-6,1,1,0,0,0,0
20200209,879,41,186,27,692,14,1,0,0,0,0,0
20200210,912,33,213,27,698,6,1,0,0,0,0,0
20200211,946,34,263,50,681,-17,2,1,0,0,0,0
20200212,968,22,312,49,654,-27,2,0,0,0,0,0
20200213,988,20,352,40,634,-20,2,0,0,0,0,0
20200214,1001,13,389,37,610,-24,2,0,0,0,0,0
20200215,1004,3,430,41,571,-39,3,1,0,0,0,0
20200216,1006,2,467,37,536,-35,3,0,0,0,0,0
20200217,1007,1,501,34,502,-34,4,1,0,0,0,0
20200218,1008,1,542,41,462,-40,4,0,0,0,0,0
20200219,1010,2,578,36,428,-34,4,0,0,0,0,0
20200220,1011,1,638,60,369,-59,4,0,0,0,0,0
20200221,1013,2,670,32,339,-30,4,0,0,0,0,0
20200222,1016,3,704,34,308,-31,4,0,0,0,0,0
20200223,1016,0,721,17,291,-17,4,0,0,0,0,0
20200224,1016,0,751,30,261,-30,4,0,0,0,0,0
20200225,1016,0,779,28,233,-28,4,0,0,0,0,0
20200226,1017,1,793,14,220,-13,4,0,0,0,0,0
20200227,1017,0,820,27,193,-27,4,0,0,0,0,0
20200228,1018,1,841,21,173,-20,4,0,0,0,0,0
20200229,1018,0,853,12,161,-12,4,0,0,0,0,0
20200301,1018,0,876,23,138,-23,4,0,0,0,0,0
20200302,1018,0,892,16,122,-16,4,0,0,0,0,0
20200303,1018,0,913,21,101,-21,4,0,0,0,0,0
20200304,1018,0,933,20,81,-20,4,0,0,0,0,0
20200305,1018,0,946,13,68,-13,4,0,0,0,0,0
20200306,1018,0,959,13,55,-13,4,0,0,0,0,0
20200307,1018,0,965,6,49,-6,4,0,0,0,0,0
